vo2,vco2,ve,va,vq_global,po2_art,so2_art,ph_art,pco2_art,mean_qt_1,mean_qt_2,log_sd_1,log_sd_2,qt_ratio,distance,solution,qt,shunt,fio2,hb,be,dead_space,po2_ven,pco2_ven
244.29458344463592,228.9121239024709,6.861094131705254,4.802765892193678,0.9605531784387356,86.0,96.19332240594981,7.379582112956338,43.31899707171339,0.6549843413984259,1.3876566171083673,0.315,0.385,0.64,4.057556529283965,191.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
248.19396280603866,237.39006927154838,7.22847557936306,5.059932905554142,1.0119865811108284,89.0,96.57024593703225,7.381357687734438,43.02569674423228,0.8695719852137694,2.7541071673055564,0.36,0.325,0.105,1.396161464229544,192.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
244.60688766111556,225.25392609469606,6.725882930561922,4.708118051393345,0.941623610278669,87.0,96.30897997493838,7.378638323060896,43.46488575085515,0.7966869888271064,1.4551301622904074,0.4,0.5,0.205,3.0473508592936676,193.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
252.43650225919652,243.13280317117218,7.2751851551315605,5.092629608592092,1.0185259217184184,93.0,96.99061732221124,7.382368473405147,42.84596184686083,1.0056660177860413,1.1769471693566367,0.32,0.89,0.025,3.214312377305738,194.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
243.43108409487968,231.70438382254764,6.901796881691706,4.831257817184194,0.9662515634368388,86.0,96.20135669901433,7.380346906976548,43.20573148529148,1.2232369246646455,0.725591907242972,0.315,0.56,0.69,4.078095446830209,195.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
243.13064795973355,220.85721924780586,6.472133812038265,4.530493668426786,0.9060987336853572,86.0,96.17299917571356,7.377655425567791,43.624063375200315,1.0086546958285425,0.5860075160662177,0.38,0.545,0.23,4.017627203445558,196.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
251.13592441380098,241.51666273236714,7.496708344148915,5.24769584090424,1.049539168180848,92.0,96.89207936354944,7.382116007927847,42.894185807940914,0.9777115597325253,9.160524337405818,0.37,0.65,0.005,2.2853500885770845,197.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
246.1862352318576,240.5653606017463,7.481254198124522,5.236877938687165,1.047375587737433,88.0,96.46566106316052,7.382357144002308,42.88538146317173,0.9296129787936018,1.014658723923839,0.32,0.87,0.165,2.289623218488402,198.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
247.44260329851002,225.2293134120098,6.69755402723668,4.688287819065676,0.9376575638131351,89.0,96.5418979196611,7.378367691592142,43.491170702056,0.8329497784193873,2.175334487711337,0.31,0.37,0.095,1.1220103628960745,199.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
243.34107103131205,227.06017168142338,6.701969709696413,4.691378796787489,0.9382757593574975,86.0,96.18919984419212,7.379190371030726,43.384776484998724,1.0313547212125524,0.5748127325325483,0.345,0.745,0.14,4.047035949112699,200.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
249.37189414185283,230.94256223172422,6.766562011880149,4.736593408316104,0.9473186816632208,90.0,96.66364517955843,7.379590400695948,43.288542445170854,1.1425351598649045,0.6868323612961498,0.305,0.3,0.555,0.7114575548291455,201.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
245.07392901707678,227.5667892994864,6.847762638040671,4.79343384662847,0.958686769325694,87.0,96.31450934455405,7.379181444634002,43.378196381781585,0.8026192529917173,1.0847174642751116,0.33,0.62,0.38,3.0637623503838403,202.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
244.81577988280242,231.0915564882798,6.889345851292841,4.822542095904988,0.9645084191809976,87.0,96.32354805702685,7.380071209384927,43.24127582060331,0.9463125843119655,0.08132930276546049,0.47,1.59,0.01,3.0944567181334395,203.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
250.24510201403308,246.9988866904405,9.803893989745095,6.862725792821567,1.3725451585643134,91.0,96.80538223142443,7.3836913540808,42.66632870682575,0.9561922155460022,47.270835268534135,0.375,1.325,0.005,1.666937046872818,204.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
246.890021589142,223.6881457486607,6.515190957321043,4.56063367012473,0.912126734024946,88.0,96.42303258458062,7.378007074565298,43.54719638267164,0.9690463085136708,0.6491793534077077,0.33,0.655,0.085,2.050617252406125,205.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
245.9061343156801,241.75214565620706,7.405877549360782,5.184114284552547,1.0368228569105091,87.0,96.3497176822642,7.382661008895748,42.83753943271901,1.0436695650601786,0.7064700818922967,0.565,0.305,0.495,3.2173458891582105,206.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
251.34103613255886,248.12541929136137,7.495610843704438,5.246927590593106,1.0493855181186214,92.0,96.9057721079759,7.3837277329905975,42.64459213894605,0.9864542959776644,1.083109244787709,0.315,0.575,0.38,2.4160154117486163,207.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
243.02812646651563,207.1188701936361,5.951221138344951,4.165854796841465,0.833170959368293,86.0,96.1365158129701,7.374224786119261,44.16050821354884,0.7474460054591892,0.9952752101233217,0.38,0.375,0.685,4.00321906552922,208.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
246.75762219569836,242.43492945485593,7.354221165742391,5.1479548160196735,1.0295909632039348,88.0,96.46936636309657,7.382737993995962,42.820763990457856,0.9435086280583813,1.0421222038456524,0.565,0.4,0.605,2.3217660446739417,209.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
252.893403862047,241.01352888908957,7.097306572498661,4.968114600749062,0.9936229201498123,93.0,96.9857558914226,7.3817786333889135,42.93211217502727,1.014658723923839,29.316101510048952,0.345,0.33,0.0,3.1843970240415977,210.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
248.1884570183885,235.31768306949948,6.99324737677266,4.895273163740862,0.9790546327481724,89.0,96.56503789148043,7.380806323164604,43.10813982824889,0.9835313984721932,0.7654022618014105,0.435,0.515,0.09,1.3399308064060336,211.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
243.36424551597045,232.45119170220434,7.055952832890017,4.939166983023012,0.9878333966046023,86.0,96.20365046095966,7.380565579889432,43.17432734626122,1.102566263497496,0.6072507505597845,0.525,0.335,0.715,4.08432801463497,212.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
247.46906808643897,244.59405961332584,7.882715334897678,5.517900734428374,1.1035801468856747,88.0,96.47449326413957,7.383265693913875,42.739134297291976,0.9561922155460022,1.1240393275978673,0.4,1.295,0.035,2.364272048700276,213.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
246.3419385564869,219.8821541269691,6.394826179949158,4.4763783259644105,0.8952756651928822,88.0,96.41415788513406,7.377108651650218,43.69078393666406,0.9323756394071729,0.8391520613620428,0.315,0.53,0.32,2.023762479597093,214.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
245.09347188789351,222.88274579773775,6.762169090207456,4.733518363145219,0.9467036726290438,87.0,96.30269291812422,7.3780218667190365,43.55882341575954,0.8504327834128902,4.719402895559616,0.385,0.32,0.035,3.032265947848585,215.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
244.97284140564287,203.87977307333855,5.789172291111391,4.052420603777973,0.8104841207555946,87.0,96.25339758455745,7.373228039756013,44.305504782248896,0.8354251715113689,0.851695520834431,0.305,0.37,0.47,3.0155154073519417,216.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
243.9054249760085,215.4827865689473,7.204533212703389,5.043173248892372,1.0086346497784744,86.0,96.15897617621114,7.376332565103274,43.83168086141721,0.8182506896121453,2.460417087054111,0.33,1.48,0.01,4.003539850234197,217.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
249.50719987610216,228.5361176148857,6.673374651762632,4.671362256233842,0.9342724512467685,90.0,96.6579945044725,7.3789750360519495,43.38274209164361,0.961883960154326,0.6559568735662101,0.365,0.37,0.04,0.6172579083563932,218.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
247.37556425830346,220.9766264214341,6.782789179704274,4.747952425792992,0.9495904851585981,89.0,96.53198134037713,7.377328145614922,43.65442093269312,0.8799550697063558,1.6580834366656956,0.315,1.29,0.01,1.0580287764331802,219.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
250.24994836870107,245.2868614574946,7.459724314895501,5.2218070204268505,1.0443614040853701,91.0,96.80040378286816,7.383123645186187,42.74302068898883,1.0071592482200025,0.9241121908825243,0.415,1.3,0.01,1.6062369029225174,220.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
244.088490724093,204.89826448029868,5.818826709272863,4.073178696491004,0.8146357392982008,87.0,96.25690090737135,7.373566430049483,44.25838367295153,0.8669954139557061,0.08132930276546049,0.3,0.905,0.01,3.011106461493503,221.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
249.34946728973273,244.76518120628015,7.373431310088015,5.16140191706161,1.032280383412322,90.0,96.69539614487557,7.383069766199877,42.755218076511476,0.9864542959776644,1.132409111862248,0.475,0.415,0.12,1.2447819234885245,222.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
243.86563850980636,210.21773737248566,6.058089177634408,4.240662424344086,0.8481324848688171,86.0,96.1439583976097,7.374921736282294,44.04544685717077,0.8944345465113168,0.7768433255764277,0.395,0.405,0.49,4.000258168771948,223.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
252.23677887735434,244.34679261192292,7.25477153480049,5.078340074360343,1.0156680148720685,92.0,96.89687476446157,7.382679555345672,42.79739891847095,1.0671576088053416,0.976261988913205,0.325,0.435,0.735,2.333720069180288,224.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
244.76253870188458,214.4920733447119,6.599780569913176,4.619846398939223,0.9239692797878446,87.0,96.28154384672898,7.375956613010525,43.882943670305764,0.8454005275377059,1.1857109142330189,0.315,1.345,0.015,3.0022828288356656,225.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
248.2911560147036,227.74239253863692,6.67573560508974,4.673014923562818,0.9346029847125635,89.0,96.54690940735469,7.378894296850776,43.40213824989365,0.9393182638897868,0.9337600470097205,0.355,0.44,0.94,1.165091701215069,226.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
244.0402525410786,237.92225353254145,7.137891672203453,4.996524170542417,0.9993048341084835,86.0,96.21716268843167,7.381856712863578,42.970110024504535,1.013154374647074,0.11040461245213438,0.445,0.485,0.04,4.130456798179355,227.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
248.09103061244855,217.43331220962324,6.258941528749087,4.3812590701243606,0.8762518140248721,89.0,96.52239794086711,7.376326646041427,43.80205107391274,0.902432616341675,4.375464830813873,0.34,1.205,0.0,1.0194036380840998,228.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
247.2515611332497,230.22899421888852,6.889966004334858,4.8229762030344006,0.9645952406068801,89.0,96.55396341435319,7.3796369646235505,43.29602519301349,0.791972762308088,1.278914981219739,0.32,0.515,0.325,1.2229392989317547,229.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
245.39882148423828,229.6522595417489,6.834135769323328,4.783895038526329,0.9567790077052658,87.0,96.31932112857879,7.379654813344341,43.30148975726134,0.9186439527188502,1.1734598350123984,0.485,0.495,0.015,3.080246184838286,230.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
250.20578022851936,234.26741001602414,6.901681969388129,4.83117737857169,0.966235475714338,91.0,96.77594004441325,7.380348175206704,43.16780985851427,0.9365350320446194,1.5441043020514336,0.37,0.34,0.085,1.300976722153799,231.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
252.7847890424729,243.38969084162372,7.199469041255664,5.0396283288789645,1.007925665775793,93.0,96.99076029038032,7.3823858359100125,42.839913239444236,1.0847174642751116,0.9379256155858615,0.35,0.365,0.665,3.2164889696712415,232.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
243.73260276611467,224.38205672717862,6.677942892119232,4.674560024483462,0.9349120048966924,86.0,96.18189199711541,7.378497095897762,43.49047083556352,0.976261988913205,0.6549843413984259,0.505,0.31,0.465,4.032321907959648,233.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
247.86858145352505,237.66254236508394,7.880502125253076,5.516351487677153,1.1032702975354307,89.0,96.57197386929988,7.381540825234893,43.00586874969503,0.8747481219548154,6.541064018119013,0.34,0.565,0.025,1.4100698361545494,234.0,5.0,0.02,0.21,14.0,0.0,0.3,40.0,50.0
